customer_id,age,gender,country,city,customer_segment,membership_level,signup_date,total_previous_rentals
C039850,49,Female,Alemania,Garmisch,Occasional,Standard,2023-03-11,2
C039851,19,Male,Alemania,Garmisch,Occasional,Basic,2018-01-16,1
C039852,27,Male,Italia,Napoli,Occasional,Standard,2019-08-15,3
C039853,53,Male,Francia,Annecy,Frequent,Premium,2018-07-08,40
C039854,49,Female,Países Bajos,Den Haag,VIP,Gold,2024-02-13,61
C039855,34,Female,Italia,Firenze,Occasional,Basic,2020-01-13,3
C039856,40,Male,España,Madrid,Occasional,Standard,2024-12-16,1
C039857,50,Male,Alemania,Köln,Occasional,Standard,2017-09-11,1
C039858,42,Male,España,Zaragoza,Occasional,Basic,2026-03-02,3
C039859,51,Male,Bélgica,Bruxelles,Frequent,Premium,2020-04-28,51
C039860,33,Female,Portugal,Coimbra,Occasional,Basic,2020-02-22,2
C039861,52,Female,España,Valencia,Frequent,Premium,2022-01-14,39
C039862,42,Female,España,Zaragoza,Occasional,Standard,2018-01-15,0
C039863,25,Female,Francia,Nice,Regular,Basic,2026-01-13,6
C039864,63,Female,Países Bajos,Utrecht,Regular,Basic,2024-07-24,9
C039865,64,Male,Portugal,Coimbra,Occasional,Basic,2020-03-15,2
C039866,31,Female,Países Bajos,Amsterdam,Regular,Standard,2025-11-20,2
C039867,33,Female,Países Bajos,Eindhoven,Regular,Standard,2022-09-17,8
C039868,47,Male,Francia,Bordeaux,Occasional,Basic,2022-03-21,4
C039869,36,Male,Francia,Bordeaux,Occasional,Basic,2024-09-18,2
C039870,37,Male,Bélgica,Gent,Regular,Standard,2025-10-09,5
C039871,55,Female,Bélgica,Antwerpen,VIP,Gold,2023-05-26,66
C039872,22,Male,Portugal,Braga,VIP,Gold,2020-02-05,89
C039873,30,Female,España,Bilbao,Occasional,Basic,2020-02-09,1
C039874,38,Male,España,Bilbao,Regular,Standard,2020-04-11,8
C039875,39,Male,Alemania,Hamburg,Regular,Basic,2025-01-03,8
C039876,56,Male,Italia,Venezia,Frequent,Gold,2018-01-25,29
C039877,50,Male,Italia,Firenze,Occasional,Standard,2021-03-07,3
C039878,29,Female,Bélgica,Antwerpen,VIP,Gold,2018-05-07,94
C039879,43,Female,Países Bajos,Utrecht,Frequent,Gold,2024-05-17,16
C039880,30,Male,Bélgica,Bruxelles,Regular,Standard,2017-08-19,11
C039881,56,Female,Bélgica,Brugge,Occasional,Basic,2026-01-11,0
C039882,33, Male, Portugal,Porto,Occasional,Basic,2020-04-06,4
C039883,25,Female,España,Sevilla,Occasional,Standard,2018-03-20,1
C039884,52,Male,Bélgica,Antwerpen,Frequent,Premium,2018-12-06,35
C039885,18,Female,Francia,Lyon,Regular,Standard,2020-09-06,13
C039886,30,Male,Italia,Milano,Frequent,Gold,2026-05-19,11
C039887,18,Female,Francia,Paris,Occasional,Basic,2023-02-05,2
C039888,44,Male,Francia,Chamonix,Frequent,Premium,2024-08-17,14
C039889,25,Male,Portugal,Braga,Frequent,Standard,2025-07-04,8
C039890,54,Female,Países Bajos,Rotterdam,Occasional,Standard,2025-01-13,0
C039891,52,Female,Portugal,Faro,Occasional,Basic,2023-03-20,3
C039892,30,Other,España,Barcelona,Regular,Premium,2019-12-30,11
C039893,66,Female,Francia,Nice,Regular,Standard,2020-08-04,12
C039894,26,Male,Países Bajos,Rotterdam,Occasional,Standard,2025-10-25,1
C039895,23,Female,Italia,Milano,Regular,Premium,2024-08-26,8
C039896,31,Female,Italia,Torino,Occasional,Basic,2018-11-04,3
C039897,39,Female,Francia,Nice,Regular,Basic,2020-05-18,10
C039898,47,Female,España,Granada,Frequent,Basic,2020-08-11,33
C039899,58,Female,Bélgica,Bruxelles,Occasional,Standard,2021-08-27,5
C039900,39,Female,Alemania,Garmisch,Occasional,Basic,2025-04-14,0
C039901,33,Female,Países Bajos,Amsterdam,Regular,Standard,2020-08-10,12
C039902,37,Male,Portugal,Braga,Regular,Standard,2021-07-13,8
C039903,47,Female,Portugal,Braga,Occasional,Standard,2018-05-08,4
C039904,25,Male,España,Bilbao,Occasional,Basic,2026-03-15,1
C039905,29,Female,Francia,Chamonix,Regular,Standard,2020-07-21,17
C039906,62,Female,Francia,Lyon,Frequent,Standard,2020-07-25,51
C039907,27,Female,Francia,Chamonix,Regular,Basic,2022-07-09,10
C039908,22,Male,Bélgica,Antwerpen,Occasional,Basic,2026-04-08,1
C039909,59,Male,Países Bajos,Rotterdam,Occasional,Basic,2017-09-16,2
C039910,43,Male,Francia,Paris,Occasional,Basic,2025-02-20,2
C039911,54,Male,Bélgica,Antwerpen,Occasional,Basic,2018-06-13,6
C039912,18,Male,España,Valencia,Occasional,Basic,2026-02-22,1
C039913,57,Female,Italia,Firenze,Frequent,Premium,2020-04-22,36
C039914,18,Male,Italia,Cortina,Frequent,Gold,2020-09-06,41
C039915,37,Female,España,Barcelona,Occasional,Basic,2022-11-27,2
C039916,60,Female,Países Bajos,Groningen,Frequent,Basic,2022-07-20,32
C039917,55,Male,Alemania,Hamburg,Regular,Basic,2026-06-12,5
C039918,49,Female,Bélgica,Antwerpen,Regular,Standard,2019-11-18,13
C039919,59,Male,Bélgica,Gent,Frequent,Standard,2022-02-27,32
C039920,36,Male,Francia,Annecy,Occasional,Standard,2018-09-24,3
C039921,22,Female,Alemania,Frankfurt,Regular,Standard,2021-03-04,15
C039922,32,Male,Italia,Milano,Occasional,Basic,2022-10-12,1
C039923,21,Male,España,Valencia,Frequent,Premium,2019-07-17,32
C039924,35,Male,Francia,Annecy,Occasional,Basic,2023-10-12,0
C039925,19,Male,España,Málaga,Regular,Standard,2021-09-22,8
C039926,49,Female,España,Málaga,Occasional,Basic,2020-12-10,1
C039927,18,Female,Francia,Bordeaux,Occasional,Basic,2022-04-23,5
C039928,32,Male,Italia,Firenze,Occasional,Basic,2019-11-22,1
C039929,29,Male,Italia,Torino,Regular,Standard,2020-06-07,16
C039930,33,Male,Italia,Cortina,Occasional,Basic,2020-07-22,7
C039931,34,Male,España,Málaga,Occasional,Basic,2026-02-28,0
C039932,58,Male,Italia,Napoli,Occasional,Basic,2025-07-16,1
C039933,32,Male,Italia,Bologna,Occasional,Basic,2017-08-29,3
C039934,23,Male,Países Bajos,Rotterdam,Occasional,Standard,2024-08-01,3
C039935,43,Male,Francia,Lyon,Regular,Standard,2023-05-15,9
C039936,36,Male,Alemania,Köln,Occasional,Basic,2023-01-14,3
C039937,36,Female,Francia,Chamonix,VIP,Premium,2018-09-04,84
C039938,33,Female,Italia,Torino,Regular,Basic,2024-06-23,3
C039939,33,Female,Bélgica,Brugge,Occasional,Standard,2024-12-13,2
C039940,39,Female,Alemania,München,Frequent,Standard,2022-04-12,34
C039941,27,Female,Italia,Milano,Occasional,Basic,2020-01-19,1
C039942,47,Male,Alemania,München,Frequent,Premium,2018-11-08,38
C039943,68,Female,Bélgica,Brugge,Occasional,Basic,2024-06-24,0
C039944,29,Male,Bélgica,Brugge,Occasional,Premium,2024-04-10,1
C039945,36,Female,Alemania,Berlin,VIP,Gold,2023-06-30,54
C039946,44,Female,Francia,Chamonix,Occasional,Standard,2019-02-27,3
C039947,48,Female,Italia,Napoli,Frequent,Standard,2025-04-21,12
C039948,45,Female,España,Granada,Occasional,Basic,2026-05-30,1
C039949,25,Female,España,Zaragoza,Occasional,Standard,2017-08-05,1
C039950,18,Female,Bélgica,Bruxelles,Occasional,Standard,2021-08-13,6
C039951,18,Female,Alemania,Garmisch,Occasional,Premium,2023-04-25,4
C039952,47,Female,Italia,Napoli,Regular,Premium,2024-08-02,7
C039953,32,Male,Italia,Milano,Occasional,Basic,2025-12-05,0
C039954,28,Male,Francia,Toulouse,Occasional,Basic,2021-05-06,5
C039955,32,Female,Alemania,Köln,Occasional,Basic,2024-08-02,1
C039956,45,Male,Alemania,Hamburg,Regular,Standard,2024-01-01,4
C039957,58,Female,España,Zaragoza,Occasional,Basic,2024-06-13,0
C039958,28,Female,Alemania,Frankfurt,Occasional,Basic,2025-02-25,0
C039959,24,Female,España,Granada,Regular,Basic,2021-06-08,4
C039960,42,Male,Alemania,Berlin,Regular,Standard,2022-12-12,9
C039961,42,Female,España,Madrid,Frequent,Standard,2024-07-11,13
C039962,31,Female,España,Zaragoza,Occasional,Standard,2022-05-27,4
C039963,47,Male,Portugal,Braga,Occasional,Standard,2018-02-14,3
C039964,42,Female,Italia,Milano,Occasional,Standard,2021-09-28,4
C039965,25,Female,España,Granada,Regular,Standard,2026-05-28,2
C039966,34,Female,Italia,Cortina,Occasional,Standard,2018-12-28,2
C039967,52,Female,Francia,Lyon,Occasional,Basic,2023-08-23,1
C039968,50,Female,Francia,Bordeaux,Regular,Basic,2022-09-24,10
C039969,40,Male,Francia,Toulouse,Occasional,Basic,2023-06-13,3
C039970,70,Other,Países Bajos,Groningen,Occasional,Basic,2025-06-20,1
C039971,42,Female,España,Málaga,Frequent,Standard,2026-04-18,12
C039972,42,Female,Portugal,Porto,Frequent,Premium,2025-03-19,12
C039973,34,Male,Alemania,Hamburg,Regular,Basic,2023-01-05,10
C039974,35,Male,Países Bajos,Amsterdam,Occasional,Basic,2018-01-05,1
C039975,44,Male,Alemania,Frankfurt,Occasional,Standard,2025-02-12,0
C039976,30,Male,Francia,Marseille,Occasional,Standard,2018-10-25,2
C039977,47,Female,España,Zaragoza,Regular,Premium,2025-04-08,4
C039978,47,Male,Francia,Chamonix,Frequent,Standard,2018-11-03,41
C039979,19,Male,Bélgica,Liège,Occasional,Basic,2025-10-09,1
C039980,18,Male,Alemania,Frankfurt,Occasional,Basic,2026-03-15,1
C039981,34,Female,Portugal,Braga,Occasional,Basic,2020-01-01,2
C039982,61,Female,Portugal,Lisboa,Regular,Standard,2026-06-23,3
C039983,62,Male,Países Bajos,Amsterdam,Occasional,Standard,2025-05-15,0
C039984,18,Female,Italia,Cortina,Regular,Standard,2026-04-30,5
C039985,41,Female,Bélgica,Gent,Regular,Premium,2021-01-01,13
C039986,38,Male,Italia,Roma,Occasional,Standard,2022-11-05,4
C039987,25,Female,Países Bajos,Amsterdam,Frequent,Standard,2017-12-27,43
C039988,35,Male,Bélgica,Antwerpen,Frequent,Standard,2019-05-16,42
C039989,29,Male,Italia,Venezia,Regular,Standard,2025-05-12,2
C039990,35,Male,España,Granada,Occasional,Standard,2018-09-19,9
C039991,35,Male,Bélgica,Liège,Occasional,Standard,2019-10-07,2
C039992,23,Male,Francia,Chamonix,Occasional,Basic,2020-01-17,3
C039993,34,Male,Francia,Annecy,Occasional,Standard,2021-10-06,1
C039994,34,Female,Alemania,Hamburg,Occasional,Basic,2024-04-19,2
C039995,46,Other,España,Barcelona,Frequent,Gold,2024-09-29,17
C039996,40,Female,Países Bajos,Den Haag,Occasional,Standard,2024-07-10,4
C039997,48,Female,España,Zaragoza,Occasional,Basic,2023-11-13,4
C039998,44,Female,España,Madrid,Frequent,Premium,2019-01-09,43
C039999,56,Male,Italia,Roma,Regular,Standard,2026-05-23,1
C040000,34,Female,Francia,Lyon,Occasional,Standard,2019-02-06,4
C040001,49,Male,Bélgica,Gent,VIP,Gold,2022-02-26,101
C040002,38,Male,Francia,Annecy,Occasional,Standard,2026-03-26,0
C040003,57,Female,Francia,Marseille,Regular,Basic,2025-10-17,1
C040004,42,Female,Italia,Cortina,Occasional,Basic,2018-08-07,4
C040005,25,Male,Portugal,Porto,Regular,Basic,2022-01-27,12
C040006,37,Male,Bélgica,Antwerpen,Regular,Basic,2024-09-09,6
C040007,35,Male,Bélgica,Bruxelles,Regular,Premium,2023-08-30,11
C040008,27,Female,España,Madrid,Occasional,Basic,2018-01-01,6
C040009,31,Male,Italia,Napoli,Frequent,Standard,2021-11-04,40
C040010,18,Female,España,Madrid,Regular,Standard,2025-04-04,6
C040011,30,Male,Bélgica,Liège,Frequent,Premium,2026-03-23,6
C040012,46,Female,España,Málaga,Occasional,Standard,2022-08-13,2
C040013,45,Male,Italia,Firenze,Regular,Standard,2024-06-14,8
C040014,31,Female,Italia,Torino,Frequent,Premium,2025-08-31,12
C040015,42,Male,Italia,Roma,Regular,Standard,2021-02-23,12
C040016,54,Male,Portugal,Braga,Occasional,Basic,2023-12-04,0
C040017,28,Female,Alemania,Frankfurt,Regular,Standard,2017-11-18,12
C040018,19,Female,Francia,Toulouse,Occasional,Basic,2019-02-09,3
C040019,38,Female,Países Bajos,Eindhoven,Occasional,Standard,2019-11-01,3
C040020,55,Female,BÉLGICA,Brugge,Occasional,Standard,2022-05-01,4
C040021,54,Male,Portugal,Coimbra,Occasional,Basic,2020-08-19,0
C040022,35,Female,Países Bajos,Den Haag,Occasional,Basic,2024-11-15,2
C040023,47,Female,Portugal,Coimbra,Regular,Standard,2020-09-09,18
C040024,37,Male,Italia,Napoli,Regular,Standard,2022-12-02,8
C040025,63,Female,Países Bajos,Amsterdam,Occasional,Standard,2024-01-03,2
C040026,45,Female,Italia,Firenze,Regular,Standard,2023-05-09,16
C040027,18,Male,Portugal,Faro,Occasional,Basic,2019-01-21,2
C040028,32,Female,Países Bajos,Rotterdam,VIP,Premium,2019-11-12,122
C040029,38,Female,Portugal,Braga,Frequent,Gold,2025-11-22,10
C040030,25,Female,España,Sevilla,Frequent,Gold,2024-04-06,10
C040031,41,Other,Italia,Bologna,Frequent,Premium,2023-01-28,23
C040032,31,Male,Francia,Bordeaux,Regular,Standard,2024-07-11,8
C040033,46,Male,España,Barcelona,Occasional,Basic,2024-04-29,2
C040034,24,Male,España,Madrid,Frequent,Premium,2026-06-16,13
C040035,34,Female,Bélgica,Antwerpen,Regular,Basic,2021-05-27,9
C040036,53,Female,Italia,Torino,Occasional,Standard,2019-07-30,4
C040037,39,Male,Países Bajos,Utrecht,Occasional,Basic,2026-02-07,1
C040038,40,Female,España,Málaga,Regular,Standard,2022-04-19,12
C040039,25,Female,Portugal,Lisboa,Occasional,Standard,2021-06-11,3
C040040,33,Female,Francia,Paris,VIP,Premium,2023-05-30,63
C040041,31,Male,Italia,Napoli,Occasional,Basic,2019-09-09,4
C040042,36,Other,España,Madrid,Occasional,Standard,2026-03-22,1
C040043,68,Male,Alemania,München,Occasional,Standard,2024-08-05,8
C040044,47,Male,Italia,Milano,Regular,Basic,2019-07-17,12
C040045,41,Male,Bélgica,Liège,Regular,Basic,2021-12-08,14
C040046,32,Male,Francia,Chamonix,Regular,Standard,2023-01-21,7
C040047,31,FEMALE,Alemania,Köln,Occasional,Standard,2024-02-03,0
C040048,39,Female,Italia,Firenze,Frequent,Premium,2022-01-22,33
C040049,45,Male,España,Madrid,Occasional,Standard,2021-07-17,0
C040050,39,Female,Francia,Marseille,Occasional,Basic,2018-05-29,2
C040051,29,Female,España,Bilbao,Occasional,Standard,2025-01-26,2
C040052,39,Male,Italia,Bologna,Occasional,Standard,2024-06-21,2
C040053,47,Male,Italia,Napoli,Regular,Premium,2023-07-28,12
C040054,54,Male,Países Bajos,Amsterdam,Regular,Standard,2022-11-20,12
C040055,52,Female,Portugal,Braga,Occasional,Premium,2017-11-10,2
C040056,32,Male,Italia,Bologna,Frequent,Standard,2024-09-18,10
C040057,18,Other,Países Bajos,Rotterdam,Occasional,Basic,2018-06-21,4
C040058,22,Other,Italia,Roma,Occasional,Standard,2021-12-23,3
C040059,21,Female,Francia,Bordeaux,Regular,Basic,2021-06-13,9
C040060,40,Male,España,Madrid,Regular,Standard,2021-01-05,12
C040061,24,Female,Bélgica,Liège,VIP,Premium,2019-07-18,100
C040062,28,Male,Bélgica,Bruxelles,Occasional,Standard,2022-09-17,3
C040063,33,Female,Portugal,Porto,Occasional,Standard,2022-01-13,3
C040064,78,Female,Francia,Chamonix,VIP,Gold,2020-06-27,89
C040065,58,Male,Portugal,Faro,Occasional,Basic,2019-03-18,3
C040066,33,Male,Bélgica,Liège,Regular,Basic,2021-05-25,17
C040067,61,Female,Francia,Chamonix,Occasional,Standard,2019-04-30,1
C040068,39,Male,Francia,Bordeaux,Occasional,Basic,2020-07-26,5
C040069,28,Female,Alemania,Garmisch,VIP,Gold,2025-03-01,24
C040070,43,Male,Alemania,Berlin,VIP,Premium,2019-12-31,112
C040071,25,Male,Alemania,München,VIP,Premium,2022-09-24,76
C040072,18,Female,Francia,Lyon,Frequent,Premium,2020-03-17,23
C040073,18,Male,Francia,Chamonix,Regular,Standard,2024-03-12,6
C040074,52,Male,Portugal,Lisboa,Regular,Standard,2025-01-23,1
C040075,36,Female,Francia,Annecy,Occasional,Standard,2024-11-12,0
C040076,23,Female,España,Barcelona,Regular,Premium,2024-05-24,7
C040077,42,Female,Portugal,Lisboa,Regular,Premium,2023-10-03,8
C040078,18,Female,España,Bilbao,Regular,Standard,2024-10-27,9
C040079,23,Male,Portugal,Lisboa,Occasional,Standard,2023-04-03,3
C040080,43,Male,Portugal,Faro,Occasional,Standard,2019-05-03,2
C040081,62,Female,Bélgica,Antwerpen,Frequent,Standard,2022-06-14,41
C040082,20,Male,Bélgica,Antwerpen,VIP,Premium,2026-02-27,23
C040083,23,Male,Países Bajos,Groningen,Occasional,Basic,2022-02-27,4
C040084,35,Female,Bélgica,Gent,Occasional,Basic,2017-11-12,4
C040085,46,Female,Italia,Roma,Frequent,Premium,2025-06-25,10
C040086,42,Male,Francia,Bordeaux,Regular,Premium,2025-10-09,2
C040087,31,Female,Francia,Bordeaux,Regular,Standard,2024-12-31,2
C040088,35,Male,Francia,Lyon,Frequent,Premium,2023-07-24,19
C040089,40,Female,Países Bajos,Utrecht,Regular,Standard,2022-05-17,6
C040090,60,Male,Portugal,Faro,Regular,Standard,2026-05-06,2
C040091,49,Male,Italia,Roma,Regular,Standard,2019-02-21,12
C040092,27,Female,Bélgica,Brugge,Occasional,Standard,2023-07-14,0
C040093,18,Female,Portugal,Lisboa,Occasional,Basic,2023-03-31,4
C040094,46,Male,Bélgica,Brugge,Occasional,Basic,2022-10-28,2
C040095,21,Female,España,Madrid,Regular,Standard,2024-12-01,4
C040096,43,Male,Bélgica,Gent,Occasional,Basic,2025-05-19,1
C040097,47,Male,España,Sevilla,Frequent,Standard,2023-09-13,22
C040098,51,Female,Francia,Paris,Occasional,Standard,2025-01-09,0
C040099,23,Female,Francia,Paris,Regular,Premium,2022-02-15,9
C040100,48,Female,Bélgica,Antwerpen,Occasional,Standard,2024-09-14,1
C040101,52,Female,España,Granada,Occasional,Basic,2017-08-21,0
C040102,34,Female,Francia,Paris,Occasional,Basic,2023-05-26,1
C040103,26,Female,Francia,Toulouse,Regular,Premium,2026-02-05,4
C040104,37,Male,Países Bajos,Amsterdam,Occasional,Basic,2026-04-02,2
C040105,39,Male,Países Bajos,Groningen,Occasional,Basic,2025-08-10,1
C040106,50,Male,Italia,Roma,Frequent,Premium,2021-01-15,59
C040107,38,Female,Países Bajos,Den Haag,Regular,Standard,2024-12-13,1
C040108,41,Male,Francia,Paris,Regular,Basic,2026-04-12,3
C040109,46,Male,Francia,Chamonix,Regular,Standard,2021-03-19,14
C040110,35,Male,España,Málaga,Regular,Basic,2019-06-01,19
C040111,39,Female,Alemania,Garmisch,Occasional,Basic,2026-06-04,0
C040112,26,Male,Bélgica,Gent,Occasional,Standard,2021-05-28,4
C040113,38,Female,Francia,Marseille,Occasional,Basic,2023-02-08,6
C040114,35,Male,Francia,Bordeaux,Occasional,Basic,2019-09-26,2
C040115,36,Female,España,Barcelona,Regular,Standard,2019-06-27,13
C040116,23,Male,España,Madrid,Frequent,Gold,2024-04-28,24
C040117,37,Male,Portugal,Faro,Regular,Standard,2023-07-13,12
C040118,29,Male,Alemania,Berlin,Occasional,Standard,2019-06-22,3
C040119,36,Female,Portugal,Coimbra,Frequent,Premium,2024-04-28,15
C040120,39,Female,Italia,Bologna,Occasional,Standard,2025-08-11,1
C040121,60,Male,Países Bajos,Den Haag,Occasional,Basic,2022-09-01,4
C040122,30,Female,Portugal,Faro,Occasional,Basic,2021-06-21,6
C040123,28,Female,Países Bajos,Rotterdam,Frequent,Premium,2018-06-08,51
C040124,35,Female,Italia,Milano,Regular,Premium,2018-02-12,21
C040125,25,Female,Países Bajos,Groningen,Regular,Standard,2024-05-09,4
C040126,18,Male,Portugal,Porto,Regular,Standard,2021-07-15,13
C040127,33,Female,España,Zaragoza,Regular,Standard,2021-02-25,15
C040128,36,Female,Países Bajos,Den Haag,Occasional,Basic,2024-06-13,3
C040129,39,Female,España,Granada,Regular,Standard,2025-03-04,8
C040130,34,Female,España,Zaragoza,Occasional,Standard,2021-08-25,3
C040131,28,Female,Países Bajos,Amsterdam,Occasional,Standard,2017-09-06,3
C040132,42,Male,Francia,Marseille,Regular,Standard,2026-04-07,2
C040133,32,Female,Francia,Annecy,Occasional,Basic,2026-04-02,0
C040134,30,Female,Portugal,Braga,Frequent,Premium,2022-11-26,40
C040135,45,Male,España,Granada,Occasional,Premium,2021-09-27,4
C040136,36,Male,España,Barcelona,Occasional,Basic,2020-10-05,3
C040137,55,female,bélgica,Antwerpen,Occasional,Standard,2024-10-20,1
C040138,24,Female,Francia,Annecy,Regular,Basic,2018-12-23,10
C040139,60,Female,Alemania,Hamburg,Occasional,Standard,2020-02-21,6
C040140,44,Male,Alemania,Köln,Frequent,Standard,2025-06-20,14
C040141,24,Male,España,Sevilla,Occasional,Basic,2022-03-29,3
C040142,34,Female,Portugal,Faro,Occasional,Basic,2024-08-19,1
C040143,30,Female,Países Bajos,Utrecht,Occasional,Basic,2024-12-19,1
C040144,45,Male,España,Valencia,Frequent,Premium,2026-03-02,14
C040145,30,Female,Bélgica,Antwerpen,Occasional,Basic,2025-11-21,0
C040146,26,Female,Francia,Nice,Occasional,Premium,2021-04-16,5
C040147,44,Male,Italia,Venezia,Occasional,Basic,2020-09-11,2
C040148,35,Male,España,Granada,Regular,Basic,2020-06-21,11
C040149,18,Male,PAÍSES BAJOS,Groningen,Occasional,Standard,2022-11-14,2
C040150,52,Male,Francia,Marseille,Occasional,Basic,2024-08-21,1
C040151,35,Female,Francia,Lyon,Regular,Basic,2019-03-04,14
C040152,35,Female,Francia,Toulouse,Frequent,Gold,2025-04-29,6
C040153,50,Other,España,Madrid,Occasional,Premium,2024-01-04,3
C040154,45,Female,Italia,Bologna,Occasional,Standard,2019-01-05,3
C040155,66,Female,Francia,Lyon,Occasional,Basic,2017-12-18,6
C040156,29,Female,Países Bajos,Amsterdam,Frequent,Standard,2025-07-10,9
C040157,48,Male,Portugal,Braga,Regular,Premium,2026-02-03,6
C040158,29,Female,Bélgica,Antwerpen,Occasional,Basic,2025-04-11,3
C040159,43,Male,Alemania,Hamburg,Regular,Premium,2019-10-08,11
C040160,52,Female,Alemania,Hamburg,Occasional,Basic,2022-07-23,4
C040161,31,Female,España,Barcelona,Occasional,Basic,2021-12-27,2
C040162,69,Female,España,Bilbao,VIP,Gold,2024-07-06,35
C040163,45,Female,Bélgica,Bruxelles,Occasional,Standard,2022-04-16,2
C040164,33,Male,España,Málaga,Occasional,Standard,2025-08-31,0
C040165,18,Female,Francia,Annecy,Regular,Standard,2020-09-24,13
C040166,38,Female,Francia,Paris,Regular,Basic,2020-07-18,14
C040167,57,Female,España,Barcelona,Occasional,Basic,2022-12-16,2
C040168,42,Female,España,Granada,Regular,Standard,2018-10-21,14
C040169,46,Female,Bélgica,Gent,Regular,Standard,2023-06-15,9
